ticker,type,contractSymbol,asof_datetime,lastTradeDate_dt,expiration,expiration_dt,days_to_exp,T,S,F,r,q,strike,moneyness,bid,ask,mid,spread,rel_spread,lastPrice,impliedVolatility,volume,openInterest,inTheMoney,currency,weight
SPY,call,SPY260116C00645000,2025-12-18 21:43:21.676633+00:00,2025-12-18 19:55:05+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,645.0,0.9534791312755317,34.47,34.89,34.68,0.4200000000000017,0.012110726643598664,34.78,0.18274743041992186,29.0,8280.0,True,USD,2.3809467120316286
SPY,call,SPY260116C00646000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:10:42+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,646.0,0.9549573934945635,33.61,34.13,33.870000000000005,0.5200000000000031,0.015352819604369738,34.43,0.18366294860839844,1.0,6.0,True,USD,1.9230732248591713
SPY,call,SPY260116C00647000,2025-12-18 21:43:21.676633+00:00,2025-12-15 15:00:41+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,647.0,0.9564356557135953,32.62,33.15,32.885,0.5300000000000011,0.016116770564087005,39.13,0.1801839794921875,3.0,2.0,True,USD,1.8867888928511414
SPY,call,SPY260116C00648000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:02:59+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,648.0,0.9579139179326271,31.88,32.4,32.14,0.5199999999999996,0.016179215930304903,32.24,0.1810079458618164,22.0,14.0,True,USD,1.9230732248591844
SPY,call,SPY260116C00649000,2025-12-18 21:43:21.676633+00:00,2025-12-18 19:52:00+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,649.0,0.9593921801516591,30.92,31.39,31.155,0.46999999999999886,0.015085861017493141,31.6,0.17688811401367188,12.0,9.0,True,USD,2.1276550475424574
SPY,call,SPY260116C00650000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:53:34+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,650.0,0.9608704423706909,30.1,30.46,30.28,0.35999999999999943,0.011889035667106982,31.0,0.17420259399414065,186.0,28708.0,True,USD,2.777770061749833
SPY,call,SPY260116C00652000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:30:04+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,652.0,0.9638269668087546,28.44,28.86,28.65,0.41999999999999815,0.014659685863874282,29.73,0.17322604125976562,24.0,4.0,True,USD,2.3809467120316485
SPY,call,SPY260116C00653000,2025-12-18 21:43:21.676633+00:00,2025-12-18 17:52:55+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,653.0,0.9653052290277864,27.48,27.94,27.71,0.46000000000000085,0.016600505232767983,29.17,0.170479486694336,12.0,29.0,True,USD,2.17390831759061
SPY,call,SPY260116C00654000,2025-12-18 21:43:21.676633+00:00,2025-12-18 19:05:37+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,654.0,0.9667834912468182,26.78,27.16,26.97,0.379999999999999,0.014089729328883908,27.41,0.1700217276000977,32.0,34.0,True,USD,2.6315720221788963
SPY,call,SPY260116C00655000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:51:55+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,655.0,0.96826175346585,26.0,26.27,26.134999999999998,0.2699999999999996,0.01033097378993685,27.24,0.1676108630371094,65.0,7970.0,True,USD,3.7036899863333903
SPY,call,SPY260116C00656000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:51:25+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,656.0,0.9697400156848819,25.1,25.48,25.29,0.379999999999999,0.015025701858442033,26.41,0.16672586212158208,60.0,13.0,True,USD,2.6315720221788963
SPY,call,SPY260116C00657000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:51:25+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,657.0,0.9712182779039137,24.26,24.64,24.450000000000003,0.379999999999999,0.015541922290388506,25.57,0.16492534301757814,52.0,3.0,True,USD,2.6315720221788963
SPY,call,SPY260116C00658000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:13:57+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,658.0,0.9726965401229455,23.47,23.83,23.65,0.35999999999999943,0.015221987315010548,24.98,0.16352154846191408,56.0,14.0,True,USD,2.777770061749833
SPY,call,SPY260116C00659000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:47:18+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,659.0,0.9741748023419774,22.56,22.94,22.75,0.38000000000000256,0.016703296703296816,24.49,0.1607444766235352,38.0,4.0,True,USD,2.6315720221788714
SPY,call,SPY260116C00660000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:52:34+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,660.0,0.9756530645610092,21.82,22.09,21.955,0.2699999999999996,0.012297882031427902,23.01,0.158486198425293,629.0,9405.0,True,USD,3.7036899863333903
SPY,call,SPY260116C00661000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:02:46+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,661.0,0.977131326780041,20.98,21.33,21.155,0.34999999999999787,0.016544552115339062,21.44,0.15747912841796874,31.0,18.0,True,USD,2.857134693900892
SPY,call,SPY260116C00662000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:27:26+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,662.0,0.9786095889990728,20.29,20.55,20.42,0.26000000000000156,0.01273261508325179,21.51,0.15604481658935548,45.0,17.0,True,USD,3.846139053311311
SPY,call,SPY260116C00663000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:32:50+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,663.0,0.9800878512181047,19.52,19.82,19.67,0.3000000000000007,0.015251652262328453,20.83,0.15519033294677737,18.0,8.0,True,USD,3.3333222222592513
SPY,call,SPY260116C00664000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:24:24+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,664.0,0.9815661134371365,18.73,19.07,18.9,0.33999999999999986,0.017989417989417982,19.73,0.1539086074829102,25.0,15.0,True,USD,2.9411678200946483
SPY,call,SPY260116C00665000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:08:02+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,665.0,0.9830443756561683,18.04,18.29,18.165,0.25,0.013762730525736306,18.17,0.15207757110595704,155.0,12719.0,True,USD,3.9999840000640003
SPY,call,SPY260116C00666000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:56:49+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,666.0,0.9845226378752001,17.16,17.47,17.314999999999998,0.3099999999999987,0.017903551833670157,17.94,0.14954463745117189,56.0,51.0,True,USD,3.2257960458192207
SPY,call,SPY260116C00667000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:52:45+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,667.0,0.986000900094232,16.47,16.71,16.59,0.240000000000002,0.014466546112115852,17.55,0.14771360107421877,28.0,35.0,True,USD,4.166649305627859
SPY,call,SPY260116C00668000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:41:22+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,668.0,0.9874791623132638,15.71,15.98,15.845,0.2699999999999996,0.0170400757336699,16.98,0.14615722015380855,12.0,28.0,True,USD,3.7036899863333903
SPY,call,SPY260116C00669000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:05:01+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,669.0,0.9889574245322956,15.07,15.35,15.21,0.27999999999999936,0.01840894148586452,15.7,0.14582153015136717,18.0,24.0,True,USD,3.571415816372093
SPY,call,SPY260116C00670000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:11:47+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,670.0,0.9904356867513275,14.42,14.59,14.504999999999999,0.16999999999999993,0.011720096518441912,14.49,0.1435327346801758,929.0,13965.0,True,USD,5.882318339303889
SPY,call,SPY260116C00671000,2025-12-18 21:43:21.676633+00:00,2025-12-18 17:44:14+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,671.0,0.9919139489703593,13.61,13.88,13.745000000000001,0.27000000000000135,0.019643506729719994,15.03,0.1417932501220703,37.0,48.0,True,USD,3.703689986333366
SPY,call,SPY260116C00672000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:05:02+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,672.0,0.9933922111893911,13.01,13.25,13.129999999999999,0.2400000000000002,0.018278750952018297,13.2,0.140908249206543,75.0,191.0,True,USD,4.16664930562789
SPY,call,SPY260116C00673000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:30:51+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,673.0,0.9948704734084229,12.31,12.54,12.425,0.22999999999999865,0.018511066398390234,13.38,0.1388330746459961,268.0,247.0,True,USD,4.347807183447054
SPY,call,SPY260116C00674000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:03:37+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,674.0,0.9963487356274549,11.71,11.96,11.835,0.25,0.021123785382340513,12.23,0.13825324645996095,290.0,579.0,True,USD,3.9999840000640003
SPY,call,SPY260116C00675000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:12:57+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,675.0,0.9978269978464867,11.11,11.14,11.125,0.030000000000001137,0.0026966292134832483,11.14,0.1343775527954102,2754.0,19276.0,True,USD,33.33222225925676
SPY,call,SPY260116C00676000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:07:53+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,676.0,0.9993052600655185,10.45,10.51,10.48,0.0600000000000005,0.005725190839694703,10.6,0.1327906546020508,759.0,925.0,True,USD,16.666388893518302
SPY,call,SPY260116C00677000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:12:52+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,677.0,1.0007835222845503,9.85,9.91,9.879999999999999,0.0600000000000005,0.006072874493927177,9.95,0.13140211868286134,3303.0,641.0,False,USD,16.666388893518302
SPY,call,SPY260116C00678000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:05:13+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,678.0,1.0022617845035822,9.27,9.32,9.295,0.05000000000000071,0.005379236148466994,9.36,0.1299372895812988,2307.0,1620.0,False,USD,19.999600007999554
SPY,call,SPY260116C00679000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:07:18+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,679.0,1.003740046722614,8.71,8.76,8.735,0.049999999999998934,0.005724098454493296,8.87,0.128640305480957,2374.0,1621.0,False,USD,19.999600008000264
SPY,call,SPY260116C00680000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:13:12+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,680.0,1.0052183089416458,8.17,8.21,8.190000000000001,0.040000000000000924,0.004884004884004996,8.2,0.1272670281982422,15231.0,26445.0,False,USD,24.999375015624032
SPY,call,SPY260116C00681000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:07:53+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,681.0,1.0066965711606777,7.63,7.68,7.654999999999999,0.04999999999999982,0.00653167864141082,7.73,0.1259395268249512,846.0,1354.0,False,USD,19.99960000799991
SPY,call,SPY260116C00682000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:05:00+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,682.0,1.0081748333797096,7.12,7.17,7.145,0.04999999999999982,0.006997900629811032,7.22,0.12464254272460937,2709.0,4256.0,False,USD,19.99960000799991
SPY,call,SPY260116C00683000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:58:32+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,683.0,1.0096530955987413,6.64,6.68,6.66,0.040000000000000036,0.006006006006006011,6.92,0.1233760758972168,639.0,1292.0,False,USD,24.999375015624587
SPY,call,SPY260116C00684000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:59:31+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,684.0,1.0111313578177732,6.22,6.27,6.244999999999999,0.04999999999999982,0.008006405124099251,6.41,0.12294883407592774,1458.0,1992.0,False,USD,19.99960000799991
SPY,call,SPY260116C00685000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:11:50+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,685.0,1.0126096200368049,5.72,5.76,5.74,0.040000000000000036,0.0069686411149825845,5.8,0.1209194354248047,33649.0,38864.0,False,USD,24.999375015624587
SPY,call,SPY260116C00686000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:09:55+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,686.0,1.0140878822558368,5.29,5.33,5.3100000000000005,0.040000000000000036,0.007532956685499064,5.44,0.11972926177978514,1880.0,2215.0,False,USD,24.999375015624587
SPY,call,SPY260116C00687000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:09:27+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,687.0,1.0155661444748687,4.93,4.97,4.949999999999999,0.040000000000000036,0.00808080808080809,5.0,0.11927150268554687,1677.0,2017.0,False,USD,24.999375015624587
SPY,call,SPY260116C00688000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:12:29+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,688.0,1.0170444066939004,4.5,4.54,4.52,0.040000000000000036,0.008849557522123902,4.59,0.11756253540039063,2148.0,2964.0,False,USD,24.999375015624587
SPY,call,SPY260116C00689000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:00:36+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,689.0,1.0185226689129323,4.13,4.17,4.15,0.040000000000000036,0.009638554216867478,4.3,0.11646391357421876,1028.0,2560.0,False,USD,24.999375015624587
SPY,call,SPY260116C00690000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:12:42+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,690.0,1.0200009311319642,3.85,3.87,3.8600000000000003,0.020000000000000018,0.005181347150259072,3.85,0.11612822357177735,14596.0,28225.0,False,USD,49.99750012499371
SPY,call,SPY260116C00691000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:07:13+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,691.0,1.021479193350996,3.46,3.5,3.48,0.040000000000000036,0.011494252873563229,3.53,0.11444977355957033,1603.0,1569.0,False,USD,24.999375015624587
SPY,call,SPY260116C00692000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:10:47+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,692.0,1.0229574555700278,3.16,3.19,3.175,0.029999999999999805,0.009448818897637734,3.21,0.11341218627929686,1230.0,1104.0,False,USD,33.33222225925824
SPY,call,SPY260116C00693000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:04:37+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,693.0,1.0244357177890597,2.87,2.91,2.89,0.040000000000000036,0.013840830449827002,2.95,0.11258821990966797,1504.0,2557.0,False,USD,24.999375015624587
SPY,call,SPY260116C00694000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:11:38+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,694.0,1.0259139800080914,2.61,2.65,2.63,0.040000000000000036,0.015209125475285185,2.67,0.11182528808593749,784.0,1641.0,False,USD,24.999375015624587
SPY,call,SPY260116C00695000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:07:15+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,695.0,1.0273922422271233,2.36,2.39,2.375,0.03000000000000025,0.012631578947368527,2.4,0.11072666625976563,4127.0,19788.0,False,USD,33.33222225925775
SPY,call,SPY260116C00696000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:07:15+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,696.0,1.028870504446155,2.13,2.17,2.15,0.040000000000000036,0.018604651162790715,2.19,0.11011632080078124,862.0,1697.0,False,USD,24.999375015624587
SPY,call,SPY260116C00697000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:58:32+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,697.0,1.030348766665187,1.95,1.99,1.97,0.040000000000000036,0.0203045685279188,2.06,0.10999425170898436,1242.0,1321.0,False,USD,24.999375015624587
SPY,call,SPY260116C00698000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:42:14+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,698.0,1.0318270288842188,1.74,1.76,1.75,0.020000000000000018,0.011428571428571439,1.87,0.1085599398803711,832.0,1907.0,False,USD,49.99750012499371
SPY,call,SPY260116C00699000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:05:00+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,699.0,1.0333052911032505,1.58,1.61,1.5950000000000002,0.030000000000000027,0.0188087774294671,1.6,0.10852942260742188,672.0,1989.0,False,USD,33.332222259257996
SPY,call,SPY260116C00700000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:13:20+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,700.0,1.0347835533222824,1.4,1.43,1.415,0.030000000000000027,0.021201413427561856,1.41,0.10752235260009765,23434.0,50760.0,False,USD,33.332222259257996
SPY,call,SPY260116C00701000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:10:30+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,701.0,1.0362618155413144,1.27,1.3,1.2850000000000001,0.030000000000000027,0.023346303501945543,1.28,0.10743080078125,755.0,2716.0,False,USD,33.332222259257996
SPY,call,SPY260116C00702000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:40:27+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,702.0,1.037740077760346,1.14,1.16,1.15,0.020000000000000018,0.017391304347826105,1.27,0.10678993804931641,791.0,2585.0,False,USD,49.99750012499371
SPY,call,SPY260116C00703000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:19:59+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,703.0,1.039218339979378,1.01,1.04,1.025,0.030000000000000027,0.02926829268292686,1.13,0.10639321350097657,671.0,2696.0,False,USD,33.332222259257996
SPY,call,SPY260116C00704000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:52:01+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,704.0,1.0406966021984099,0.9,0.93,0.915,0.030000000000000027,0.03278688524590167,1.03,0.10602700622558593,891.0,2417.0,False,USD,33.332222259257996
SPY,call,SPY260116C00705000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:05:14+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,705.0,1.0421748644174416,0.8,0.82,0.81,0.019999999999999907,0.024691358024691242,0.82,0.10529459167480469,4325.0,20806.0,False,USD,49.997500124993984
SPY,call,SPY260116C00706000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:38:26+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,706.0,1.0436531266364735,0.73,0.74,0.735,0.010000000000000009,0.01360544217687076,0.85,0.10529459167480469,353.0,1977.0,False,USD,99.99000099989993
SPY,call,SPY260116C00707000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:46:53+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,707.0,1.0451313888555054,0.65,0.67,0.66,0.020000000000000018,0.030303030303030328,0.78,0.10541666076660156,214.0,1176.0,False,USD,49.99750012499371
SPY,call,SPY260116C00708000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:32:12+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,708.0,1.046609651074537,0.58,0.59,0.585,0.010000000000000009,0.01709401709401711,0.68,0.10486734985351562,81.0,1812.0,False,USD,99.99000099989993
SPY,call,SPY260116C00709000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:18:06+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,709.0,1.048087913293569,0.52,0.53,0.525,0.010000000000000009,0.019047619047619063,0.6,0.10486734985351562,282.0,638.0,False,USD,99.99000099989993
SPY,call,SPY260116C00710000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:01:17+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,710.0,1.0495661755126007,0.46,0.48,0.47,0.019999999999999962,0.042553191489361625,0.49,0.10511148803710937,904.0,24922.0,False,USD,49.99750012499384
SPY,call,SPY260116C00711000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:08:59+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,711.0,1.0510444377316326,0.42,0.43,0.425,0.010000000000000009,0.023529411764705903,0.42,0.10511148803710937,175.0,1154.0,False,USD,99.99000099989993
SPY,call,SPY260116C00712000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:12:20+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,712.0,1.0525226999506645,0.37,0.39,0.38,0.020000000000000018,0.05263157894736847,0.42,0.1054776953125,212.0,1452.0,False,USD,49.99750012499371
SPY,call,SPY260116C00713000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:08:37+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,713.0,1.0540009621696962,0.33,0.35,0.33999999999999997,0.019999999999999962,0.0588235294117646,0.35,0.1054776953125,76.0,995.0,False,USD,49.99750012499384
SPY,call,SPY260116C00714000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:06:44+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,714.0,1.055479224388728,0.3,0.31,0.305,0.010000000000000009,0.03278688524590167,0.35,0.10535562622070313,161.0,984.0,False,USD,99.99000099989993
SPY,call,SPY260116C00715000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:07:34+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,715.0,1.05695748660776,0.27,0.28,0.275,0.010000000000000009,0.03636363636363639,0.28,0.10572183349609374,1329.0,15616.0,False,USD,99.99000099989993
SPY,call,SPY260116C00716000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:58:47+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932873,0.07697229589570649,676.469970703125,676.469970703125,0.0,0.0,716.0,1.0584357488267917,0.24,0.25,0.245,0.010000000000000009,0.04081632653061228,0.26,0.10572183349609374,228.0,564.0,False,USD,99.99000099989993
